date;train;way;station;hour;composition;p1q0;p2q0;p3q0;p0q1;p0q2;p0q3;day
28/05/2019;55;0;AH;09:00:00;2;0.4164;0.328;0.449;0.201;0.249;0.18;
21/05/2019;55;0;AJ;09:00:00;2;0.401;0.236;0.2134;0.271;0.323;0.363;
22/05/2019;55;0;AJ;09:00:00;2;0.365;0.389;0.203;0.201;0.245;0.275;
29/05/2019;55;0;AJ;09:00:00;2;0.523;0.3684;0.221;0.221;0.264;0.308;
03/06/2019;55;0;AJ;09:00:00;2;0.36;0.263;0.236;0.276;0.325;0.368;
04/06/2019;55;0;AJ;09:00:00;2;0.291;0.283;0.198;0.268;0.318;0.356;
07/06/2019;55;0;AJ;09:00:00;2;0.406;0.318;0.203;0.24;0.289;0.328;
11/06/2019;55;0;AJ;09:00:00;2;0.3598;0.368;0.21435;0.269;0.304;0.343;
12/06/2019;55;0;AJ;09:00:00;2;0.3594;0.316;0.21275;0.217;0.267;0.366;
13/06/2019;55;0;AJ;09:00:00;2;0.399;0.42;0.207;0.268;0.307;0.347;
14/06/2019;55;0;AJ;09:00:00;2;0.319;0.345;0.236;0.23;0.275;0.309;
17/06/2019;55;0;AJ;09:00:00;2;0.291;0.306;0.216;0.38;0.412;0.462;
18/06/2019;55;0;AJ;09:00:00;2;0.419;0.387;0.242;0.271;0.309;0.35;
19/06/2019;55;0;AJ;09:00:00;2;0.346;0.202;0.2185;0.225;0.267;0.314;
20/06/2019;55;0;AJ;09:00:00;2;0.425;0.419;0.223;0.254;0.302;0.346;
21/06/2019;55;0;AJ;09:00:00;2;0.363;0.386;0.205;0.26;0.294;0.335;
24/06/2019;55;0;AJ;09:00:00;2;0.315;0.44;0.223;0.203;0.23;0.27;
25/06/2019;55;0;AJ;09:00:00;2;0.328;0.376;0.222225;0.245;0.281;0.312;
27/06/2019;55;0;AJ;09:00:00;2;0.372;0.33;0.218;0.186;0.214;0.261;
01/07/2019;55;0;AJ;09:00:00;2;0.391;0.37;0.252;0.23;0.275;0.312;
02/07/2019;55;0;AJ;09:00:00;2;0.319;0.398;0.236;0.255;0.309;0.334;
03/07/2019;55;0;AJ;09:00:00;2;0.369;0.349;0.215;0.208;0.254;0.303;
04/07/2019;55;0;AJ;09:00:00;2;0.381;0.30468;0.232;0.208;0.249;0.303;
05/07/2019;55;0;AJ;09:00:00;2;0.405;0.36208;0.22;0.247;0.304;0.348;
28/05/2019;55;0;AJ;09:00:00;2;0.488;0.373;0.2187;0.249;0.298;0.339;
21/05/2019;55;0;AU;08:00:00;2;0.243;0.138;0.243;0.088;0.154;NA;
22/05/2019;55;0;AU;08:00:00;2;0.178;0.119;0.232;0.072;0.105;NA;
29/05/2019;55;0;AU;08:00:00;2;0.181;0.104;0.197;0.089;0.132;NA;
03/06/2019;55;0;AU;08:00:00;2;0.196;0.12;0.231;0.104;0.159;NA;
04/06/2019;55;0;AU;08:00:00;2;0.184;0.13;0.219;0.127;0.166;NA;
07/06/2019;55;0;AU;08:00:00;2;0.194;0.118;0.228;0.098;0.143;NA;
11/06/2019;55;0;AU;08:00:00;2;0.215;0.113;0.246;0.114;0.164;NA;
12/06/2019;55;0;AU;08:00:00;2;0.18;0.093;0.221;0.096;0.133;NA;
13/06/2019;55;0;AU;08:00:00;2;0.166;0.122;0.233;0.101;0.156;NA;
14/06/2019;55;0;AU;08:00:00;2;0.159;0.103;0.209;0.094;0.149;NA;
17/06/2019;55;0;AU;08:00:00;2;0.171;0.112;0.222;0.229;0.272;NA;
18/06/2019;55;0;AU;08:00:00;2;0.19;0.107;0.252;0.099;0.165;NA;
19/06/2019;55;0;AU;08:00:00;2;0.164;0.108;0.225;0.091;0.135;NA;
20/06/2019;55;0;AU;08:00:00;2;0.205;0.105;0.20575;0.091;0.142;NA;
21/06/2019;55;0;AU;08:00:00;2;0.155;0.101;0.202;0.101;0.136;NA;
24/06/2019;55;0;AU;08:00:00;2;0.149;0.131;0.242;0.089;0.122;NA;
25/06/2019;55;0;AU;08:00:00;2;0.181;0.101;0.188;0.111;0.151;NA;
27/06/2019;55;0;AU;08:00:00;2;0.14;0.097;0.2382;0.074;0.114;NA;
01/07/2019;55;0;AU;08:00:00;2;0.156;0.096;0.219;0.081;0.126;NA;
02/07/2019;55;0;AU;08:00:00;2;0.158;0.113;0.186;0.091;0.154;NA;
03/07/2019;55;0;AU;08:00:00;2;0.146;0.094;0.195;0.065;0.115;NA;
04/07/2019;55;0;AU;08:00:00;2;0.171;0.124;0.184;0.066;0.106;NA;
05/07/2019;55;0;AU;08:00:00;2;0.137;0.103;0.202;0.092;0.137;NA;
28/05/2019;55;0;AU;08:00:00;2;0.1674;0.13;0.243;0.099;0.145;NA;
21/05/2019;55;0;AV;NA;2;0.06;0.027;0.12;NA;NA;NA;
22/05/2019;55;0;AV;NA;2;0.096;0.0276;0.124;NA;NA;NA;
29/05/2019;55;0;AV;NA;2;0.059;0.023;0.107;NA;NA;NA;
03/06/2019;55;0;AV;NA;2;0.042;0.023;0.119;NA;NA;NA;
04/06/2019;55;0;AV;NA;2;0.041;0.018;0.116;NA;NA;NA;
07/06/2019;55;0;AV;NA;2;0.045;0.022;0.105;NA;NA;NA;
11/06/2019;55;0;AV;NA;2;0.049;0.034;0.109;NA;NA;NA;
12/06/2019;55;0;AV;NA;2;0.04;0.11;0.1024;NA;NA;NA;
13/06/2019;55;0;AV;NA;2;0.043;0.018;0.098;NA;NA;NA;
14/06/2019;55;0;AV;NA;2;0.043;0.021;0.107;NA;NA;NA;
17/06/2019;55;0;AV;NA;2;0.0365;0.03;0.0966;NA;NA;NA;
18/06/2019;55;0;AV;NA;2;0.034;0.032;0.114;NA;NA;NA;
19/06/2019;55;0;AV;NA;2;0.038;0.026;0.115;NA;NA;NA;
20/06/2019;55;0;AV;NA;2;0.045;0.036;0.1044;NA;NA;NA;
21/06/2019;55;0;AV;NA;2;0.033;0.019;0.097;NA;NA;NA;
24/06/2019;55;0;AV;NA;2;0.032;0.035;0.133;NA;NA;NA;
25/06/2019;55;0;AV;NA;2;0.036;0.031;0.102;NA;NA;NA;
27/06/2019;55;0;AV;NA;2;0.0365;0.034;0.0966;NA;NA;NA;
01/07/2019;55;0;AV;NA;2;0.047;0.026;0.101;NA;NA;NA;
02/07/2019;55;0;AV;NA;2;0.0542;0.027;0.094;NA;NA;NA;
03/07/2019;55;0;AV;NA;2;0.037;0.021;0.09;NA;NA;NA;
04/07/2019;55;0;AV;NA;2;0.029;0.013;0.078;NA;NA;NA;
05/07/2019;55;0;AV;NA;2;0.0558;0.02;0.094;NA;NA;NA;
28/05/2019;55;0;AV;NA;2;0.049;0.033;0.117;NA;NA;NA;
21/05/2019;55;0;AY;08:00:00;2;0.242;0.277;0.203;0.088;NA;NA;
22/05/2019;55;0;AY;08:00:00;2;0.207;0.257;0.209;0.072;NA;NA;
29/05/2019;55;0;AY;08:00:00;2;0.174;0.237;0.174;0.089;NA;NA;
03/06/2019;55;0;AY;08:00:00;2;0.205;0.267;0.194;0.104;NA;NA;
04/06/2019;55;0;AY;08:00:00;2;0.197;0.382;0.182;0.127;NA;NA;
07/06/2019;55;0;AY;08:00:00;2;0.181;0.2835;0.184;0.098;NA;NA;
11/06/2019;55;0;AY;08:00:00;2;0.208;0.25075;0.196;0.114;NA;NA;
12/06/2019;55;0;AY;08:00:00;2;0.459;0.186;0.17;0.096;NA;NA;
13/06/2019;55;0;AY;08:00:00;2;0.204;0.274;0.196;0.101;NA;NA;
14/06/2019;55;0;AY;08:00:00;2;0.208;0.263;0.175;0.094;NA;NA;
17/06/2019;55;0;AY;08:00:00;2;0.203;0.278;0.17275;0.229;NA;NA;
18/06/2019;55;0;AY;08:00:00;2;0.213;0.282;0.202;0.099;NA;NA;
19/06/2019;55;0;AY;08:00:00;2;0.198;0.283;0.181;0.091;NA;NA;
20/06/2019;55;0;AY;08:00:00;2;0.234;0.322;0.1764375;0.091;NA;NA;
21/06/2019;55;0;AY;08:00:00;2;0.196;0.257;0.162;0.101;NA;NA;
24/06/2019;55;0;AY;08:00:00;2;0.209;0.258;0.204;0.089;NA;NA;
25/06/2019;55;0;AY;08:00:00;2;0.23;0.250333333333333;0.157;0.111;NA;NA;
27/06/2019;55;0;AY;08:00:00;2;0.19;0.249;0.1786375;0.074;NA;NA;
01/07/2019;55;0;AY;08:00:00;2;0.2;0.296833333333333;0.171;0.081;NA;NA;
02/07/2019;55;0;AY;08:00:00;2;0.193;0.303;0.159;0.091;NA;NA;
03/07/2019;55;0;AY;08:00:00;2;0.179;0.287616666666667;0.163;0.065;NA;NA;
04/07/2019;55;0;AY;08:00:00;2;0.188;0.272;0.156;0.066;NA;NA;
05/07/2019;55;0;AY;08:00:00;2;0.162;0.216;0.163;0.092;NA;NA;
28/05/2019;55;0;AY;08:00:00;2;0.185;0.279866666666667;0.209;0.099;NA;NA;
21/05/2019;55;0;AZ;09:00:00;2;0.117;0.098;0.404;0.22;0.271;0.323;
22/05/2019;55;0;AZ;09:00:00;2;0.128;0.069;0.395666666666667;0.147;0.201;0.245;
29/05/2019;55;0;AZ;09:00:00;2;0.088;0.079;0.305;0.167;0.221;0.264;
03/06/2019;55;0;AZ;09:00:00;2;0.11;0.066;0.387;0.215;0.276;0.325;
04/06/2019;55;0;AZ;09:00:00;2;0.116;0.079;0.384;0.219;0.268;0.318;
07/06/2019;55;0;AZ;09:00:00;2;0.108;0.074;0.388;0.194;0.24;0.289;
11/06/2019;55;0;AZ;09:00:00;2;0.11;0.0746;0.426;0.21;0.269;0.304;
12/06/2019;55;0;AZ;09:00:00;2;0.368;0.131;0.34725;0.171;0.217;0.267;
13/06/2019;55;0;AZ;09:00:00;2;0.114;0.062;0.425;0.209;0.268;0.307;
14/06/2019;55;0;AZ;09:00:00;2;0.113;0.076;0.347;0.182;0.23;0.275;
17/06/2019;55;0;AZ;09:00:00;2;0.106;0.082;0.396;0.324;0.38;0.412;
18/06/2019;55;0;AZ;09:00:00;2;0.121;0.089;0.376;0.215;0.271;0.309;
19/06/2019;55;0;AZ;09:00:00;2;0.103;0.07;0.34;0.175;0.225;0.267;
20/06/2019;55;0;AZ;09:00:00;2;0.135;0.076;0.351;0.2;0.254;0.302;
21/06/2019;55;0;AZ;09:00:00;2;0.075;0.368;0.391933333333333;0.195;0.26;0.294;
24/06/2019;55;0;AZ;09:00:00;2;0.13;0.07;0.414;0.161;0.203;0.23;
25/06/2019;55;0;AZ;09:00:00;2;0.115;0.0738;0.371;0.191;0.245;0.281;
27/06/2019;55;0;AZ;09:00:00;2;0.097;0.069;0.329;0.142;0.186;0.214;
01/07/2019;55;0;AZ;09:00:00;2;0.117;0.09;0.375;0.172;0.23;0.275;
02/07/2019;55;0;AZ;09:00:00;2;0.131;0.082;0.395;0.206;0.255;0.309;
03/07/2019;55;0;AZ;09:00:00;2;0.1044;0.074;0.332;0.159;0.208;0.254;
04/07/2019;55;0;AZ;09:00:00;2;0.121;0.078;0.403;0.149;0.208;0.249;
05/07/2019;55;0;AZ;09:00:00;2;0.104;0.073;0.368;0.196;0.247;0.304;
28/05/2019;55;0;AZ;09:00:00;2;0.1158;0.458;0.390133333333333;0.201;0.249;0.298;
21/05/2019;55;0;BB;09:00:00;2;0.391;0.249;0.214;0.323;0.37;0.363;
22/05/2019;55;0;BB;09:00:00;2;0.324;0.393;0.204;0.245;0.284;0.275;
29/05/2019;55;0;BB;09:00:00;2;0.509;0.357;0.232;0.264;0.337;0.308;
03/06/2019;55;0;BB;09:00:00;2;0.326;0.273;0.217;0.325;0.379;0.368;
04/06/2019;55;0;BB;09:00:00;2;0.252;0.282;0.216;0.318;0.392;0.356;
07/06/2019;55;0;BB;09:00:00;2;0.355;0.302;0.204;0.289;0.362;0.328;
11/06/2019;55;0;BB;09:00:00;2;0.33;0.374;0.2155;0.304;0.369;0.343;
12/06/2019;55;0;BB;09:00:00;2;0.3222;0.311;0.21125;0.267;0.379;0.366;
13/06/2019;55;0;BB;09:00:00;2;0.352;0.414;0.197;0.307;0.377;0.347;
14/06/2019;55;0;BB;09:00:00;2;0.289;0.338;0.243;0.275;0.347;0.309;
17/06/2019;55;0;BB;09:00:00;2;0.259;0.313;0.218;0.412;0.489;0.462;
18/06/2019;55;0;BB;09:00:00;2;0.371;0.399;0.222;0.309;0.382;0.35;
19/06/2019;55;0;BB;09:00:00;2;0.312;0.188;0.2166;0.267;0.335;0.314;
20/06/2019;55;0;BB;09:00:00;2;0.383;0.399;0.203;0.302;0.356;0.346;
21/06/2019;55;0;BB;09:00:00;2;0.339;0.383;0.203;0.294;0.356;0.335;
24/06/2019;55;0;BB;09:00:00;2;0.293;0.405;0.229;0.23;0.31;0.27;
25/06/2019;55;0;BB;09:00:00;2;0.279;0.378;0.2199;0.281;0.326;0.312;
27/06/2019;55;0;BB;09:00:00;2;0.33;0.333;0.215;0.214;0.282;0.261;
01/07/2019;55;0;BB;09:00:00;2;0.354;0.368;0.249;0.275;0.343;0.312;
02/07/2019;55;0;BB;09:00:00;2;0.293;0.382;0.219;0.309;0.337;0.334;
03/07/2019;55;0;BB;09:00:00;2;0.341;0.326;0.231;0.254;0.335;0.303;
04/07/2019;55;0;BB;09:00:00;2;0.352;0.3034;0.228;0.249;0.324;0.303;
05/07/2019;55;0;BB;09:00:00;2;0.356;0.354;0.224;0.304;0.35;0.348;
28/05/2019;55;0;BB;09:00:00;2;0.442;0.356;0.2193;0.298;0.36;0.339;
21/05/2019;6;0;AD;07:00:00;2;0.263;0.401;0.433;0.364;0.249;0.171;
22/05/2019;6;0;AD;07:00:00;2;0.304;0.361;0.3385;0.539;0.332;0.255;
23/05/2019;6;0;AD;07:00:00;2;0.331;0.29;0.358;0.387;0.266;0.188;
27/05/2019;6;0;AD;07:00:00;2;0.253;0.351;0.3343;0.379;0.25;0.176;
29/05/2019;6;0;AD;07:00:00;2;0.234;0.307;0.341;0.325;0.229;0.163;
03/06/2019;6;0;AD;07:00:00;2;0.266;0.369;0.319;0.348;0.232;0.172;
04/06/2019;6;0;AD;08:00:00;2;0.239;0.313;0.339;0.309;0.236;0.164;
07/06/2019;6;0;AD;07:00:00;2;0.223;0.336;0.331;0.335;0.243;0.175;
11/06/2019;6;0;AD;07:00:00;2;0.2738;0.421;0.339;0.39;0.267;0.193;
13/06/2019;6;0;AD;07:00:00;2;0.253;0.323;0.362;0.332;0.232;0.159;
14/06/2019;6;0;AD;07:00:00;2;0.289;0.349;0.3397;0.352;0.257;0.18;
17/06/2019;6;0;AD;07:00:00;2;0.261;0.322;0.334;0.326;0.234;0.172;
18/06/2019;6;0;AD;07:00:00;2;0.268;0.371;0.404;0.414;0.278;0.194;
19/06/2019;6;0;AD;07:00:00;2;0.281;0.317;0.382;0.322;0.217;0.158;
20/06/2019;6;0;AD;07:00:00;2;0.284;0.313;0.344;0.363;0.25;0.181;
21/06/2019;6;0;AD;07:00:00;2;0.265;0.287;0.312;0.318;0.211;0.146;
24/06/2019;6;0;AD;07:00:00;2;0.232;0.275;0.339;0.334;0.228;0.144;
25/06/2019;6;0;AD;07:00:00;2;0.256;0.364;0.451;0.393;0.283;0.203;
26/06/2019;6;0;AD;07:00:00;2;0.271;0.274;0.354;0.315;0.208;0.146;
27/06/2019;6;0;AD;07:00:00;2;0.317;0.325;0.378;0.356;0.246;0.173;
28/06/2019;6;0;AD;07:00:00;2;0.267;0.278;0.318;0.259;0.183;0.131;
02/07/2019;6;0;AD;07:00:00;2;0.253;0.298;0.325;0.317;0.227;0.165;
03/07/2019;6;0;AD;07:00:00;2;0.297;0.297;0.349;0.298;0.196;0.144;
04/07/2019;6;0;AD;07:00:00;2;0.267;0.283;0.3931;0.332;0.227;0.169;
05/07/2019;6;0;AD;07:00:00;2;0.241;0.287;0.3931;0.34;0.228;0.154;
28/05/2019;6;0;AD;07:00:00;2;0.237;0.337;0.39;0.38;0.269;0.194;
05/06/2019;6;0;AD;07:00:00;2;0.274;0.568;0.35242;0.331;0.233;0.171;
21/05/2019;6;0;AI;08:00:00;2;0.505;0.316;0.411;0.393;0.416;0.364;
22/05/2019;6;0;AI;08:00:00;2;0.4605;0.295;0.426;0.578;0.512;0.539;
23/05/2019;6;0;AI;08:00:00;2;0.432;0.292;0.395666666666667;0.419;0.45;0.387;
27/05/2019;6;0;AI;08:00:00;2;0.461625;0.28;0.412;0.404;0.434;0.379;
29/05/2019;6;0;AI;08:00:00;2;0.406;0.198;0.335;0.366;0.389;0.325;
03/06/2019;6;0;AI;08:00:00;2;0.375;0.302;0.398;0.369;0.406;0.348;
04/06/2019;6;0;AI;08:00:00;2;0.546;0.435;0.359533333333333;0.337;0.369;0.309;
07/06/2019;6;0;AI;08:00:00;2;0.395;0.28;0.363;0.366;0.409;0.335;
11/06/2019;6;0;AI;08:00:00;2;0.492;0.363;0.387;0.432;0.448;0.39;
13/06/2019;6;0;AI;08:00:00;2;0.443;0.303;0.4;0.368;0.391;0.332;
14/06/2019;6;0;AI;08:00:00;2;0.486;0.262;0.289;0.392;0.419;0.352;
17/06/2019;6;0;AI;08:00:00;2;0.434;0.286;0.35;0.357;0.377;0.326;
18/06/2019;6;0;AI;08:00:00;2;0.496;0.302;0.42;0.455;0.437;0.414;
19/06/2019;6;0;AI;08:00:00;2;0.434;0.251;0.336;0.362;0.412;0.322;
20/06/2019;6;0;AI;08:00:00;2;0.378;0.324;0.374;0.4;0.451;0.363;
21/06/2019;6;0;AI;08:00:00;2;0.456;0.3112;0.325;0.361;0.369;0.318;
24/06/2019;6;0;AI;08:00:00;2;0.4;0.318;0.354;0.387;0.404;0.334;
25/06/2019;6;0;AI;08:00:00;2;0.541;0.275;0.401;0.442;0.478;0.393;
26/06/2019;6;0;AI;08:00:00;2;0.461;0.272;0.313;0.362;0.403;0.315;
27/06/2019;6;0;AI;08:00:00;2;0.502;0.2812;0.3564;0.405;0.436;0.356;
28/06/2019;6;0;AI;08:00:00;2;0.41;0.247;0.292;0.284;0.299;0.259;
02/07/2019;6;0;AI;08:00:00;2;0.445;0.238;0.363;0.351;0.424;0.317;
03/07/2019;6;0;AI;08:00:00;2;0.434;0.253;0.355;0.346;0.357;0.298;
04/07/2019;6;0;AI;08:00:00;2;0.4742;0.2958;0.358;0.371;0.38;0.332;
05/07/2019;6;0;AI;08:00:00;2;0.4472;0.47;0.3492;0.373;0.388;0.34;
28/05/2019;6;0;AI;08:00:00;2;0.484;0.29844;0.408;0.413;0.43;0.38;
05/06/2019;6;0;AI;08:00:00;2;0.538;0.26;0.406;0.365;0.394;0.331;
21/05/2019;6;0;AJ;08:00:00;2;0.449;0.487;0.405;0.393;0.507;0.416;
22/05/2019;6;0;AJ;08:00:00;2;0.392;0.495;0.349;0.578;0.604;0.512;
23/05/2019;6;0;AJ;08:00:00;2;0.4;0.4148;0.3585;0.419;0.539;0.45;
27/05/2019;6;0;AJ;08:00:00;2;0.394;0.502;0.362;0.404;0.517;0.434;
29/05/2019;6;0;AJ;08:00:00;2;0.313;0.392;0.36725;0.366;0.503;0.389;
03/06/2019;6;0;AJ;08:00:00;2;0.393;0.493;0.375;0.369;0.506;0.406;
04/06/2019;6;0;AJ;08:00:00;2;0.569;0.356;0.36575;0.337;0.492;0.369;
07/06/2019;6;0;AJ;08:00:00;2;0.39;0.443;0.326;0.366;0.51;0.409;
11/06/2019;6;0;AJ;08:00:00;2;0.497;0.477;0.39;0.432;0.519;0.448;
13/06/2019;6;0;AJ;08:00:00;2;0.428;0.467;0.421;0.368;0.482;0.391;
14/06/2019;6;0;AJ;08:00:00;2;0.361;0.384;0.328;0.392;0.521;0.419;
17/06/2019;6;0;AJ;08:00:00;2;0.36;0.43;0.371;0.357;0.47;0.377;
18/06/2019;6;0;AJ;08:00:00;2;0.433;0.512;0.389;0.455;0.514;0.437;
19/06/2019;6;0;AJ;08:00:00;2;0.366;0.414;0.36695;0.362;0.565;0.412;
20/06/2019;6;0;AJ;08:00:00;2;0.409;0.471;0.406;0.4;0.534;0.451;
21/06/2019;6;0;AJ;08:00:00;2;0.418;0.418;0.349;0.361;0.465;0.369;
24/06/2019;6;0;AJ;08:00:00;2;0.432;0.431;0.267;0.387;0.495;0.404;
25/06/2019;6;0;AJ;08:00:00;2;0.38;0.491;0.3646875;0.442;0.585;0.478;
26/06/2019;6;0;AJ;08:00:00;2;0.348;0.42;0.33;0.362;0.51;0.403;
27/06/2019;6;0;AJ;08:00:00;2;0.3948;0.341;0.366;0.405;0.554;0.436;
28/06/2019;6;0;AJ;08:00:00;2;0.362;0.356;0.341;0.284;0.369;0.299;
02/07/2019;6;0;AJ;08:00:00;2;0.32;0.469;0.36695;0.351;0.544;0.424;
03/07/2019;6;0;AJ;08:00:00;2;0.364;0.437;0.373;0.346;0.443;0.357;
04/07/2019;6;0;AJ;08:00:00;2;0.39576;0.447;0.355;0.371;0.474;0.38;
05/07/2019;6;0;AJ;08:00:00;2;0.64;0.354;0.3613675;0.373;0.441;0.388;
28/05/2019;6;0;AJ;08:00:00;2;0.47196;0.486;0.3630235;0.413;0.498;0.43;
05/06/2019;6;0;AJ;08:00:00;2;0.392;0.485;0.344;0.365;0.48;0.394;
21/05/2019;6;0;AK;07:00:00;2;0.458;0.148;0.349;0.393;0.364;0.249;
22/05/2019;6;0;AK;07:00:00;2;0.3798;0.147;0.335;0.578;0.539;0.332;
23/05/2019;6;0;AK;07:00:00;2;0.398;0.151;0.3082;0.419;0.387;0.266;
27/05/2019;6;0;AK;08:00:00;2;0.3822;0.155;0.359;0.404;0.379;0.25;
29/05/2019;6;0;AK;07:00:00;2;0.36;0.115;0.275;0.366;0.325;0.229;
03/06/2019;6;0;AK;08:00:00;2;0.336;0.161;0.339;0.369;0.348;0.232;
04/06/2019;6;0;AK;08:00:00;2;0.433;0.385;0.309;0.337;0.309;0.236;
07/06/2019;6;0;AK;08:00:00;2;0.345;0.165;0.296;0.366;0.335;0.243;
11/06/2019;6;0;AK;07:00:00;2;0.392;0.183;0.338;0.432;0.39;0.267;
13/06/2019;6;0;AK;07:00:00;2;0.399;0.168;0.345;0.368;0.332;0.232;
14/06/2019;6;0;AK;08:00:00;2;0.405;0.141;0.265;0.392;0.352;0.257;
17/06/2019;6;0;AK;07:00:00;2;0.372;0.16;0.317;0.357;0.326;0.234;
18/06/2019;6;0;AK;07:00:00;2;0.428;0.15;0.363;0.455;0.414;0.278;
19/06/2019;6;0;AK;08:00:00;2;0.408;0.131;0.281;0.362;0.322;0.217;
20/06/2019;6;0;AK;08:00:00;2;0.346;0.164;0.331;0.4;0.363;0.25;
21/06/2019;6;0;AK;07:00:00;2;0.357;0.15275;0.277;0.361;0.318;0.211;
24/06/2019;6;0;AK;08:00:00;2;0.364;0.171;0.306;0.387;0.334;0.228;
25/06/2019;6;0;AK;07:00:00;2;0.475;0.174;0.33;0.442;0.393;0.283;
26/06/2019;6;0;AK;08:00:00;2;0.382;0.154;0.272;0.362;0.315;0.208;
27/06/2019;6;0;AK;08:00:00;2;0.444;0.13955;0.2994;0.405;0.356;0.246;
28/06/2019;6;0;AK;07:00:00;2;0.357;0.119;0.266;0.284;0.259;0.183;
02/07/2019;6;0;AK;08:00:00;2;0.345;0.128;0.316;0.351;0.317;0.227;
03/07/2019;6;0;AK;07:00:00;2;0.382;0.137;0.299;0.346;0.298;0.196;
04/07/2019;6;0;AK;07:00:00;2;0.4108;0.1565;0.298;0.371;0.332;0.227;
05/07/2019;6;0;AK;07:00:00;2;0.4106;0.239;0.3086;0.373;0.34;0.228;
28/05/2019;6;0;AK;07:00:00;2;0.402;0.14035;0.366;0.413;0.38;0.269;
05/06/2019;6;0;AK;08:00:00;2;0.529;0.139;0.325;0.365;0.331;0.233;
21/05/2019;6;0;AM;07:00:00;2;0.241;0.359;0.412;0.249;0.171;0.138;
22/05/2019;6;0;AM;07:00:00;2;0.279;0.328;0.3096;0.332;0.255;0.21;
23/05/2019;6;0;AM;07:00:00;2;0.311;0.3018;0.328;0.266;0.188;0.151;
27/05/2019;6;0;AM;07:00:00;2;0.231;0.314;0.31372;0.25;0.176;0.147;
29/05/2019;6;0;AM;07:00:00;2;0.209;0.278;0.317;0.229;0.163;0.131;
03/06/2019;6;0;AM;07:00:00;2;0.247;0.335;0.293;0.232;0.172;0.145;
04/06/2019;6;0;AM;07:00:00;2;0.217;0.281;0.311;0.236;0.164;0.138;
07/06/2019;6;0;AM;07:00:00;2;0.2;0.297;0.305;0.243;0.175;0.138;
11/06/2019;6;0;AM;07:00:00;2;0.2458;0.38;0.313;0.267;0.193;0.165;
13/06/2019;6;0;AM;07:00:00;2;0.228;0.297;0.325;0.232;0.159;0.133;
14/06/2019;6;0;AM;07:00:00;2;0.264;0.315;0.31372;0.257;0.18;0.143;
17/06/2019;6;0;AM;07:00:00;2;0.245;0.29;0.31;0.234;0.172;0.143;
18/06/2019;6;0;AM;07:00:00;2;0.242;0.33;0.373;0.278;0.194;0.162;
19/06/2019;6;0;AM;07:00:00;2;0.255;0.289;0.359;0.217;0.158;0.133;
20/06/2019;6;0;AM;07:00:00;2;0.26;0.281;0.315;0.25;0.181;0.155;
21/06/2019;6;0;AM;07:00:00;2;0.246;0.266;0.289;0.211;0.146;0.123;
24/06/2019;6;0;AM;07:00:00;2;0.215;0.247;0.317;0.228;0.144;0.12;
25/06/2019;6;0;AM;07:00:00;2;0.238;0.325;0.407;0.283;0.203;0.166;
26/06/2019;6;0;AM;07:00:00;2;0.241;0.25;0.327;0.208;0.146;0.115;
27/06/2019;6;0;AM;07:00:00;2;0.292;0.305;0.332;0.246;0.173;0.146;
28/06/2019;6;0;AM;07:00:00;2;0.24;0.255;0.292;0.183;0.131;0.11;
02/07/2019;6;0;AM;07:00:00;2;0.234;0.272;0.295;0.227;0.165;0.133;
03/07/2019;6;0;AM;07:00:00;2;0.275;0.273;0.323;0.196;0.144;0.121;
04/07/2019;6;0;AM;07:00:00;2;0.245;0.258;0.36292;0.227;0.169;0.144;
05/07/2019;6;0;AM;07:00:00;2;0.22;0.259;0.35392;0.228;0.154;0.128;
28/05/2019;6;0;AM;07:00:00;2;0.216;0.305;0.358;0.269;0.194;0.164;
05/06/2019;6;0;AM;07:00:00;2;0.252;0.527;0.324968;0.233;0.171;0.146;
21/05/2019;6;0;AT;07:00:00;2;0.16;0.259;0.287;0.171;0.111;0.138;
22/05/2019;6;0;AT;07:00:00;2;0.176;0.216;0.2226;0.255;0.173;0.21;
23/05/2019;6;0;AT;07:00:00;2;0.224;0.1822;0.237;0.188;0.129;0.151;
27/05/2019;6;0;AT;07:00:00;2;0.156;0.226;0.22692;0.176;0.126;0.147;
29/05/2019;6;0;AT;07:00:00;2;0.134;0.183;0.227;0.163;0.099;0.131;
03/06/2019;6;0;AT;07:00:00;2;0.157;0.246;0.209;0.172;0.125;0.145;
04/06/2019;6;0;AT;07:00:00;2;0.157;0.204;0.226;0.164;0.111;0.138;
07/06/2019;6;0;AT;07:00:00;2;0.141;0.214;0.22;0.175;0.11;0.138;
11/06/2019;6;0;AT;07:00:00;2;0.1602;0.249;0.235;0.193;0.13;0.165;
13/06/2019;6;0;AT;07:00:00;2;0.161;0.218;0.221;0.159;0.111;0.133;
14/06/2019;6;0;AT;07:00:00;2;0.182;0.225;0.22492;0.18;0.119;0.143;
17/06/2019;6;0;AT;07:00:00;2;0.159;0.203;0.216;0.172;0.125;0.143;
18/06/2019;6;0;AT;07:00:00;2;0.165;0.234;0.271;0.194;0.141;0.162;
19/06/2019;6;0;AT;07:00:00;2;0.179;0.203;0.265;0.158;0.114;0.133;
20/06/2019;6;0;AT;07:00:00;2;0.183;0.196;0.211;0.181;0.126;0.155;
21/06/2019;6;0;AT;07:00:00;2;0.169;0.19;0.207;0.146;0.102;0.123;
24/06/2019;6;0;AT;07:00:00;2;0.144;0.172;0.23;0.144;0.101;0.12;
